DiseaseIndex,DiseaseID,DrugIndex,DrugID
553,DISBM6EQ,1677,DMMV0KW
553,DISBM6EQ,1817,DMOUC09
553,DISBM6EQ,1820,DMOVH1M
553,DISBM6EQ,2013,DMRJFN9
553,DISBM6EQ,2017,DMRJW8H
553,DISBM6EQ,2061,DMS6UOE
553,DISBM6EQ,2145,DMTAJQE
553,DISBM6EQ,2299,DMVN5OH
553,DISBM6EQ,2310,DMVRH9C
553,DISBM6EQ,2371,DMWJE9D
553,DISBM6EQ,2388,DMWSXI4
553,DISBM6EQ,2396,DMWVCF3
553,DISBM6EQ,2486,DMY60I8
553,DISBM6EQ,2563,DMZA017
553,DISBM6EQ,2578,DMZEPFJ
554,DISBNYQL,2074,DMSE3I7
554,DISBNYQL,2235,DMUM7HZ
555,DISBNZTN,952,DMCT3I8
555,DISBNZTN,1385,DMINOX3
555,DISBNZTN,1513,DMKECZD
555,DISBNZTN,1714,DMNH3PG
555,DISBNZTN,1841,DMP6SC2
555,DISBNZTN,2305,DMVP5YE
556,DISBP0IU,472,DM62MUZ
556,DISBP0IU,944,DMCRD0D
557,DISBPSQZ,234,DM2TEOL
557,DISBPSQZ,1003,DMDI269
557,DISBPSQZ,1711,DMNER5S
557,DISBPSQZ,1809,DMOQVU9
558,DISBRUSE,390,DM51TYR
559,DISBU610,88,DM13VTW
560,DISBUXSM,2600,DMZOLBI
561,DISBV463,677,DM8QTJI
561,DISBV463,703,DM8ZXT6
561,DISBV463,1429,DMJ90O5
563,DISBXHEP,1605,DMLSUWZ
564,DISBXRFJ,2063,DMS8IFC
564,DISBXRFJ,2243,DMUPE07
565,DISBY81U,952,DMCT3I8
566,DISBYQTA,1681,DMMX2E6
567,DISBZ12R,693,DM8X2EH
567,DISBZ12R,1258,DMGW1ID
568,DISBZYU8,207,DM2HG4X
568,DISBZYU8,914,DMCBJSR
568,DISBZYU8,1003,DMDI269
568,DISBZYU8,1901,DMPZI3Q
568,DISBZYU8,1913,DMQ4TJK
568,DISBZYU8,2482,DMY2KX9
569,DISC06IX,108,DM1CI9R
569,DISC06IX,1249,DMGSRN1
569,DISC06IX,1949,DMQTAGO
570,DISC07AQ,442,DM5PDRB
570,DISC07AQ,474,DM62UHC
570,DISC07AQ,1015,DMDNJHG
570,DISC07AQ,1523,DMKINJO
570,DISC07AQ,2148,DMTBKF3
570,DISC07AQ,2396,DMWVCF3
571,DISC1H1Z,454,DM5TVS3
571,DISC1H1Z,1574,DMLB81S
571,DISC1H1Z,1640,DMME8LH
571,DISC1H1Z,1955,DMQUSBT
571,DISC1H1Z,2305,DMVP5YE
572,DISC2BT9,164,DM20K91
572,DISC2BT9,286,DM3NXRU
572,DISC2BT9,502,DM6EUL5
572,DISC2BT9,760,DMA17D0
572,DISC2BT9,847,DMBAPFG
572,DISC2BT9,1119,DMFC41K
572,DISC2BT9,1149,DMFMDOB
572,DISC2BT9,1353,DMI5OXG
572,DISC2BT9,1455,DMJMVKI
572,DISC2BT9,1574,DMLB81S
572,DISC2BT9,1934,DMQLT4N
572,DISC2BT9,2072,DMSCDY9
572,DISC2BT9,2107,DMSREPX
572,DISC2BT9,2172,DMTNFCQ
572,DISC2BT9,2281,DMV9ADG
572,DISC2BT9,2403,DMX0E5B
572,DISC2BT9,2455,DMXNR04
574,DISC2M2N,55,DM0N85H
574,DISC2M2N,525,DM6Q7U4
574,DISC2M2N,548,DM70BU5
574,DISC2M2N,1385,DMINOX3
574,DISC2M2N,1882,DMPQAGE
574,DISC2M2N,1995,DMRBMAU
574,DISC2M2N,2305,DMVP5YE
574,DISC2M2N,2312,DMVRLT7
574,DISC2M2N,2557,DMZ7XNQ
575,DISC3UAJ,1253,DMGU74E
575,DISC3UAJ,1309,DMHO0AR
576,DISC4LZG,1383,DMINAG4
577,DISC5R5F,180,DM264B3
577,DISC5R5F,618,DM7U5QJ
577,DISC5R5F,1445,DMJHLSD
577,DISC5R5F,1535,DMKQTBA
577,DISC5R5F,1818,DMOUMDV
577,DISC5R5F,2062,DMS7T13
578,DISC5STS,1299,DMHKS94
578,DISC5STS,1818,DMOUMDV
578,DISC5STS,2509,DMYLOVR
579,DISC7DFA,251,DM32XZT
579,DISC7DFA,2044,DMS0AFE
579,DISC7DFA,2120,DMSY4ZG
580,DISC7Q0L,2457,DMXOELT
581,DISC81BT,291,DM3PD2C
581,DISC81BT,916,DMCDYW7
581,DISC81BT,1922,DMQ9MVG
582,DISC8RMX,1922,DMQ9MVG
583,DISC905E,1228,DMGMF6V
584,DISC9LBD,1608,DMLUA2J
585,DISCAVOZ,384,DM4ZP3W
586,DISCC73U,932,DMCME17
586,DISCC73U,1192,DMG6ZU4
586,DISCC73U,1296,DMHIDCJ
586,DISCC73U,1390,DMIOFQE
586,DISCC73U,1860,DMPGUCF
586,DISCC73U,2286,DMVE3TK
587,DISCCHZN,1681,DMMX2E6
587,DISCCHZN,2010,DMRHGI9
588,DISCDP7W,2312,DMVRLT7
589,DISCDT4E,803,DMAO80I
590,DISCEMGC,130,DM1MBYQ
590,DISCEMGC,273,DM3GTAL
590,DISCEMGC,758,DMA13GD
591,DISCF7Y9,228,DM2QHZU
591,DISCF7Y9,331,DM4BDON
591,DISCF7Y9,716,DM98IXF
591,DISCF7Y9,790,DMAHJEF
591,DISCF7Y9,1195,DMG8K57
591,DISCF7Y9,1210,DMGEMB7
591,DISCF7Y9,1680,DMMWZET
591,DISCF7Y9,1917,DMQ8FR2
591,DISCF7Y9,2021,DMRKXPT
591,DISCF7Y9,2071,DMSC4A7
591,DISCF7Y9,2554,DMZ5RGV
592,DISCFBRD,994,DMDBWHY
593,DISCGPY8,2455,DMXNR04
594,DISCGTZY,55,DM0N85H
594,DISCGTZY,525,DM6Q7U4
594,DISCGTZY,548,DM70BU5
594,DISCGTZY,619,DM7UP8X
594,DISCGTZY,1385,DMINOX3
594,DISCGTZY,1882,DMPQAGE
594,DISCGTZY,1995,DMRBMAU
594,DISCGTZY,2074,DMSE3I7
594,DISCGTZY,2305,DMVP5YE
594,DISCGTZY,2312,DMVRLT7
594,DISCGTZY,2557,DMZ7XNQ
595,DISCI8JQ,207,DM2HG4X
595,DISCI8JQ,331,DM4BDON
595,DISCI8JQ,716,DM98IXF
595,DISCI8JQ,790,DMAHJEF
595,DISCI8JQ,1195,DMG8K57
595,DISCI8JQ,1210,DMGEMB7
595,DISCI8JQ,1680,DMMWZET
595,DISCI8JQ,1917,DMQ8FR2
596,DISCK9IV,2264,DMUYKBZ
597,DISCKTAT,314,DM41GRA
597,DISCKTAT,474,DM62UHC
597,DISCKTAT,918,DMCEW64
597,DISCKTAT,1059,DMEB837
597,DISCKTAT,1166,DMFXEWT
597,DISCKTAT,1334,DMHWE7P
597,DISCKTAT,2064,DMS9503
597,DISCKTAT,2450,DMXLT8C
598,DISCL1WZ,1883,DMPQWRL
599,DISCL9JK,1226,DMGM9LR
599,DISCL9JK,1238,DMGPHKI
599,DISCL9JK,1431,DMJACA5
600,DISCLMC4,26,DM0C9IL
600,DISCLMC4,50,DM0L594
600,DISCLMC4,569,DM79NTF
600,DISCLMC4,734,DM9MA8O
600,DISCLMC4,768,DMA65ER
600,DISCLMC4,770,DMA7PEW
600,DISCLMC4,774,DMA8FS5
600,DISCLMC4,794,DMAI7ZV
600,DISCLMC4,852,DMBDAZV
600,DISCLMC4,866,DMBI4JG
600,DISCLMC4,1096,DMF28YC
600,DISCLMC4,1131,DMFGQ2S
600,DISCLMC4,1315,DMHP9I2
600,DISCLMC4,1384,DMINO7Z
600,DISCLMC4,1412,DMIYJFV
600,DISCLMC4,1452,DMJKO05
600,DISCLMC4,1719,DMNKG1Z
600,DISCLMC4,1788,DMOJ0V6
600,DISCLMC4,1906,DMQ2491
600,DISCLMC4,2114,DMSVOZT
600,DISCLMC4,2219,DMUDWP9
600,DISCLMC4,2271,DMV23GL
600,DISCLMC4,2340,DMW6GVL
600,DISCLMC4,2508,DMYLMU0
600,DISCLMC4,2562,DMZ9MO5
601,DISCM4YA,27,DM0CVXA
601,DISCM4YA,55,DM0N85H
601,DISCM4YA,94,DM15F0X
601,DISCM4YA,206,DM2G9AE
601,DISCM4YA,234,DM2TEOL
601,DISCM4YA,401,DM58WKG
601,DISCM4YA,441,DM5PCS7
601,DISCM4YA,518,DM6LOQU
601,DISCM4YA,693,DM8X2EH
601,DISCM4YA,727,DM9HOKG
601,DISCM4YA,914,DMCBJSR
601,DISCM4YA,931,DMCMBHA
601,DISCM4YA,1003,DMDI269
601,DISCM4YA,1076,DMEMBJC
601,DISCM4YA,1179,DMG281S
601,DISCM4YA,1218,DMGKV9D
601,DISCM4YA,1258,DMGW1ID
601,DISCM4YA,1469,DMJV2EK
601,DISCM4YA,1513,DMKECZD
601,DISCM4YA,1560,DML2NIB
601,DISCM4YA,1574,DMLB81S
601,DISCM4YA,1680,DMMWZET
601,DISCM4YA,1681,DMMX2E6
601,DISCM4YA,1714,DMNH3PG
601,DISCM4YA,1727,DMNO38U
601,DISCM4YA,1835,DMP1I6Y
601,DISCM4YA,1839,DMP6G8T
601,DISCM4YA,2010,DMRHGI9
601,DISCM4YA,2013,DMRJFN9
601,DISCM4YA,2015,DMRJQQB
601,DISCM4YA,2063,DMS8IFC
601,DISCM4YA,2074,DMSE3I7
601,DISCM4YA,2305,DMVP5YE
601,DISCM4YA,2309,DMVR628
601,DISCM4YA,2312,DMVRLT7
601,DISCM4YA,2321,DMVXFYE
601,DISCM4YA,2400,DMWX5CO
602,DISCQ0O2,312,DM40MBV
602,DISCQ0O2,673,DM8NFHA
602,DISCQ0O2,1653,DMMJQSH
603,DISCQ39I,532,DM6T924
603,DISCQ39I,1030,DMDVP3B
603,DISCQ39I,1228,DMGMF6V
603,DISCQ39I,1475,DMJY2TM
603,DISCQ39I,1562,DML4ZOT
604,DISCQU4G,705,DM90TJP
606,DISCSPTN,228,DM2QHZU
606,DISCSPTN,326,DM49DUI
606,DISCSPTN,605,DM7NKEV
606,DISCSPTN,955,DMCVJ86
606,DISCSPTN,1617,DMM0XGL
606,DISCSPTN,1623,DMM39BF
606,DISCSPTN,1714,DMNH3PG
606,DISCSPTN,1933,DMQL8XJ
606,DISCSPTN,1955,DMQUSBT
606,DISCSPTN,2143,DMTA5OE
606,DISCSPTN,2305,DMVP5YE
606,DISCSPTN,2312,DMVRLT7
606,DISCSPTN,2573,DMZD5QR
607,DISCT4GX,619,DM7UP8X
608,DISCTHH3,1180,DMG2KI4
609,DISCU56J,505,DM6GE21
609,DISCU56J,522,DM6NZ2P
610,DISCU7CO,311,DM40EF6
610,DISCU7CO,812,DMAR7N0
611,DISCVF9Y,1007,DMDINFS
612,DISCVGPZ,331,DM4BDON
612,DISCVGPZ,362,DM4O2Z7
612,DISCVGPZ,1684,DMMZSXQ
612,DISCVGPZ,1882,DMPQAGE
612,DISCVGPZ,1907,DMQ2FKJ
612,DISCVGPZ,1917,DMQ8FR2
612,DISCVGPZ,1991,DMR8ONJ
612,DISCVGPZ,1995,DMRBMAU
612,DISCVGPZ,2264,DMUYKBZ
612,DISCVGPZ,2367,DMWIJTN
612,DISCVGPZ,2557,DMZ7XNQ
613,DISCVPML,261,DM3BH1Y
613,DISCVPML,1179,DMG281S
613,DISCVPML,1574,DMLB81S
613,DISCVPML,2010,DMRHGI9
613,DISCVPML,2235,DMUM7HZ
614,DISCVXCW,2064,DMS9503
615,DISCXBOW,1513,DMKECZD
616,DISD06OF,416,DM5GT1M
617,DISD07I9,21,DM091H2
617,DISD07I9,69,DM0RXBT
617,DISD07I9,698,DM8YMWE
617,DISD07I9,1076,DMEMBJC
617,DISD07I9,1253,DMGU74E
617,DISD07I9,1309,DMHO0AR
617,DISD07I9,1419,DMJ2AH4
617,DISD07I9,1956,DMQVRZH
617,DISD07I9,2082,DMSHW2E
617,DISD07I9,2442,DMXJ7O8
617,DISD07I9,2537,DMYY0AJ
618,DISD09EF,693,DM8X2EH
618,DISD09EF,1258,DMGW1ID
619,DISD09EG,1253,DMGU74E
619,DISD09EG,1309,DMHO0AR
620,DISD09EH,131,DM1N62C
620,DISD09EH,285,DM3NUMH
620,DISD09EH,1697,DMN6DXL
621,DISD18PM,50,DM0L594
621,DISD18PM,193,DM2AQ5N
621,DISD18PM,229,DM2R68E
621,DISD18PM,319,DM458UM
621,DISD18PM,349,DM4L6EU
621,DISD18PM,735,DM9NJ52
621,DISD18PM,852,DMBDAZV
621,DISD18PM,866,DMBI4JG
621,DISD18PM,1328,DMHTEAO
621,DISD18PM,1583,DMLHESP
621,DISD18PM,1788,DMOJ0V6
621,DISD18PM,1923,DMQCTIH
621,DISD18PM,1990,DMR8H31
621,DISD18PM,2003,DMREUQ6
621,DISD18PM,2018,DMRK8OT
621,DISD18PM,2209,DMU8JGH
621,DISD18PM,2240,DMUOK4C
621,DISD18PM,2249,DMUSZHD
621,DISD18PM,2468,DMXY30O
622,DISD1F1J,220,DM2NUH3
622,DISD1F1J,1542,DMKV4NL
622,DISD1F1J,1908,DMQ2FPC
622,DISD1F1J,2053,DMS3GVE
623,DISD35KW,716,DM98IXF
623,DISD35KW,1917,DMQ8FR2
624,DISD39P6,500,DM6EL5Q
625,DISD3GU2,26,DM0C9IL
625,DISD3GU2,1279,DMH7GN8
625,DISD3GU2,1559,DML2A03
625,DISD3GU2,2330,DMW1TV2
625,DISD3GU2,2538,DMYZ0P1
626,DISD3VNY,36,DM0FB1J
626,DISD3VNY,291,DM3PD2C
626,DISD3VNY,445,DM5PVQE
626,DISD3VNY,633,DM84ZXF
626,DISD3VNY,908,DMC7XDN
626,DISD3VNY,1985,DMR6QH0
626,DISD3VNY,2174,DMTO13J
627,DISD4UB1,204,DM2F8XZ
628,DISD51WR,1179,DMG281S
628,DISD51WR,1574,DMLB81S
629,DISD5ICW,486,DM69221
630,DISD5M1D,716,DM98IXF
630,DISD5M1D,1195,DMG8K57
630,DISD5M1D,1210,DMGEMB7
631,DISD5OY4,2254,DMUV8OR
632,DISD6ACL,1941,DMQNWRD
632,DISD6ACL,2074,DMSE3I7
633,DISD8MTH,123,DM1IQRP
633,DISD8MTH,259,DM3ADGP
633,DISD8MTH,380,DM4YDAJ
633,DISD8MTH,561,DM75CXN
633,DISD8MTH,1121,DMFCLYW
633,DISD8MTH,1437,DMJCP1Y
633,DISD8MTH,1479,DMJZHT1
633,DISD8MTH,2147,DMTBGW8
633,DISD8MTH,2364,DMWH7NQ
634,DISD8N1U,384,DM4ZP3W
634,DISD8N1U,488,DM69HTC
634,DISD8N1U,732,DM9KHZL
634,DISD8N1U,1109,DMF81MQ
634,DISD8N1U,1476,DMJYCVW
634,DISD8N1U,1936,DMQMBZ1
634,DISD8N1U,2386,DMWS3FH
634,DISD8N1U,2525,DMYRX8B
635,DISDAKTM,1258,DMGW1ID
635,DISDAKTM,1684,DMMZSXQ
635,DISDAKTM,1882,DMPQAGE
635,DISDAKTM,2557,DMZ7XNQ
636,DISDBPKD,2064,DMS9503
637,DISDBVNL,234,DM2TEOL
638,DISDC067,869,DMBKX3C
638,DISDC067,2073,DMSCIKZ
639,DISDCGAG,369,DM4QFXJ
639,DISDCGAG,569,DM79NTF
640,DISDCYDF,2583,DMZHUO5
641,DISDE4BI,7,DM04LR2
641,DISDE4BI,1407,DMIWY08
641,DISDE4BI,2475,DMXZRW0
642,DISDG09E,93,DM154EB
642,DISDG09E,1785,DMOI1ZF
643,DISDG1NL,572,DM7A8TW
644,DISDGALM,2121,DMSYABW
645,DISDI0CT,693,DM8X2EH
645,DISDI0CT,914,DMCBJSR
645,DISDI0CT,931,DMCMBHA
645,DISDI0CT,1258,DMGW1ID
648,DISDJU1H,707,DM92AH3
649,DISDKAQY,651,DM8E4MO
649,DISDKAQY,2183,DMTW3R8
649,DISDKAQY,2316,DMVTHWQ
650,DISDKUQO,322,DM471KJ
650,DISDKUQO,575,DM7BN0X
651,DISDL9QC,2228,DMUK75B
652,DISDLYDU,777,DMA9DHW
653,DISDN5P7,2069,DMSB068
654,DISDNWHP,625,DM7YCK3
654,DISDNWHP,1751,DMO14SG
654,DISDNWHP,2190,DMTY9LU
655,DISDNXCM,1543,DMKVOYF
655,DISDNXCM,2064,DMS9503
656,DISDOA71,8,DM053KT
656,DISDOA71,180,DM264B3
656,DISDOA71,318,DM43AN2
656,DISDOA71,509,DM6I5GR
656,DISDOA71,573,DM7BA57
656,DISDOA71,633,DM84ZXF
656,DISDOA71,715,DM96SE0
656,DISDOA71,864,DMBHMOX
656,DISDOA71,1516,DMKFQJP
656,DISDOA71,1535,DMKQTBA
656,DISDOA71,1680,DMMWZET
656,DISDOA71,1814,DMOTQ1I
656,DISDOA71,1881,DMPP4DT
656,DISDOA71,2565,DMZAL7W
657,DISDOC9I,143,DM1TJ8F
658,DISDOS6S,55,DM0N85H
658,DISDOS6S,525,DM6Q7U4
658,DISDOS6S,548,DM70BU5
658,DISDOS6S,1882,DMPQAGE
658,DISDOS6S,1995,DMRBMAU
658,DISDOS6S,2312,DMVRLT7
658,DISDOS6S,2557,DMZ7XNQ
659,DISDPK9D,2210,DMU8V4S
660,DISDPPHX,525,DM6Q7U4
660,DISDPPHX,548,DM70BU5
660,DISDPPHX,914,DMCBJSR
661,DISDQQDH,2546,DMZ2LGD
662,DISDQSW3,955,DMCVJ86
663,DISDR98A,1353,DMI5OXG
664,DISDRAAR,1873,DMPM4SK
665,DISDRE0J,94,DM15F0X
665,DISDRE0J,1274,DMH5LME
665,DISDRE0J,1841,DMP6SC2
665,DISDRE0J,1941,DMQNWRD
665,DISDRE0J,2181,DMTS85L
665,DISDRE0J,2214,DMUAZWG
665,DISDRE0J,2235,DMUM7HZ
666,DISDS5OT,1009,DMDIYFZ
666,DISDS5OT,1296,DMHIDCJ
666,DISDS5OT,1390,DMIOFQE
666,DISDS5OT,1860,DMPGUCF
667,DISDSJDZ,1523,DMKINJO
667,DISDSJDZ,1917,DMQ8FR2
667,DISDSJDZ,2223,DMUI0CH
667,DISDSJDZ,2396,DMWVCF3
668,DISDSMNI,204,DM2F8XZ
668,DISDSMNI,483,DM672AH
668,DISDSMNI,649,DM8DQV9
668,DISDSMNI,1181,DMG2KW7
668,DISDSMNI,1228,DMGMF6V
668,DISDSMNI,1312,DMHP21E
668,DISDSMNI,1506,DMKBJWP
668,DISDSMNI,1510,DMKCG8H
668,DISDSMNI,1963,DMQXO1I
668,DISDSMNI,2225,DMUIE76
668,DISDSMNI,2385,DMWR1JC
669,DISDU90K,2133,DMT5GNL
670,DISDV0G3,995,DMDBX5F
672,DISDV4T7,1266,DMH0ZJE
672,DISDV4T7,1414,DMIZKOP
672,DISDV4T7,1831,DMOYJFK
673,DISDVNBI,2084,DMSIMD8
674,DISDW0SR,346,DM4K7GQ
674,DISDW0SR,853,DMBDPY0
674,DISDW0SR,2231,DMUL45H
674,DISDW0SR,2252,DMUTSRW
675,DISDW8R6,207,DM2HG4X
675,DISDW8R6,331,DM4BDON
675,DISDW8R6,716,DM98IXF
675,DISDW8R6,790,DMAHJEF
675,DISDW8R6,1195,DMG8K57
675,DISDW8R6,1220,DMGLAX1
675,DISDW8R6,1680,DMMWZET
675,DISDW8R6,1917,DMQ8FR2
675,DISDW8R6,2228,DMUK75B
675,DISDW8R6,2252,DMUTSRW
675,DISDW8R6,2453,DMXMHBB
676,DISDWIRS,452,DM5SYZP
676,DISDWIRS,1726,DMNMXR8
676,DISDWIRS,2515,DMYNMDP
677,DISDWYSE,1574,DMLB81S
677,DISDWYSE,2074,DMSE3I7
677,DISDWYSE,2133,DMT5GNL
678,DISDY0OZ,2064,DMS9503
679,DISDYDTK,2145,DMTAJQE
680,DISDZ2YP,1009,DMDIYFZ
681,DISE0LB0,2539,DMYZ57N
682,DISE12BW,918,DMCEW64
682,DISE12BW,2064,DMS9503
683,DISE1F82,1602,DMLRK59
683,DISE1F82,1661,DMMPG5V
684,DISE1NDR,1997,DMRBUPA
685,DISE362I,499,DM6ECN9
686,DISE3HTG,2365,DMWH9CN
687,DISE4C4D,22,DM0AEPG
687,DISE4C4D,268,DM3ED1A
687,DISE4C4D,1116,DMFA9MV
687,DISE4C4D,1339,DMI0G4Y
687,DISE4C4D,1491,DMK54YG
687,DISE4C4D,1695,DMN5T2A
687,DISE4C4D,1744,DMNYPGS
687,DISE4C4D,1874,DMPMYE8
688,DISE51A7,2535,DMYWQ0O
689,DISE5B8Z,207,DM2HG4X
689,DISE5B8Z,331,DM4BDON
689,DISE5B8Z,716,DM98IXF
689,DISE5B8Z,790,DMAHJEF
689,DISE5B8Z,1195,DMG8K57
689,DISE5B8Z,1210,DMGEMB7
689,DISE5B8Z,1680,DMMWZET
689,DISE5B8Z,1917,DMQ8FR2
690,DISE6LY9,454,DM5TVS3
690,DISE6LY9,952,DMCT3I8
690,DISE6LY9,1574,DMLB81S
690,DISE6LY9,2010,DMRHGI9
691,DISE7E78,303,DM3VZJQ
692,DISE8B6O,1841,DMP6SC2
693,DISEA4L7,595,DM7ICNU
693,DISEA4L7,1820,DMOVH1M
693,DISEA4L7,2145,DMTAJQE
693,DISEA4L7,2299,DMVN5OH
693,DISEA4L7,2396,DMWVCF3
693,DISEA4L7,2563,DMZA017
693,DISEA4L7,2578,DMZEPFJ
695,DISEAFTY,1179,DMG281S
695,DISEAFTY,1574,DMLB81S
695,DISEAFTY,1663,DMMQ2OW
695,DISEAFTY,2074,DMSE3I7
695,DISEAFTY,2305,DMVP5YE
695,DISEAFTY,2375,DMWMPD4
696,DISEAKAN,315,DM41P61
696,DISEAKAN,1001,DMDGRQO
696,DISEAKAN,1110,DMF8DNE
696,DISEAKAN,1921,DMQ95GE
696,DISEAKAN,2068,DMSAOWQ
696,DISEAKAN,2330,DMW1TV2
697,DISEAYGH,595,DM7ICNU
697,DISEAYGH,1042,DME1LQN
697,DISEAYGH,1820,DMOVH1M
697,DISEAYGH,2145,DMTAJQE
697,DISEAYGH,2299,DMVN5OH
697,DISEAYGH,2396,DMWVCF3
697,DISEAYGH,2563,DMZA017
697,DISEAYGH,2578,DMZEPFJ
698,DISEAZF9,2607,DMZSDGX
699,DISEBC93,1694,DMN4H2O
700,DISECZYI,2522,DMYQDBO
701,DISEDL2I,2567,DMZBU15
702,DISEE9BG,2042,DMRWLB2
703,DISEEX2T,497,DM6D7N8
704,DISEEX9F,1766,DMOB58Q
705,DISEEXDD,844,DMB8CNL
705,DISEEXDD,1018,DMDPYI5
706,DISEG262,1199,DMGB035
706,DISEG262,1434,DMJBOCR
706,DISEG262,2504,DMYILBE
707,DISELRCI,531,DM6T2J3
707,DISELRCI,615,DM7SJD6
707,DISELRCI,658,DM8HO1L
707,DISELRCI,946,DMCRQHB
707,DISELRCI,1805,DMOP0BL
708,DISEM33Q,132,DM1NG5W
708,DISEM33Q,1569,DML8PNK
709,DISEMENW,595,DM7ICNU
709,DISEMENW,1820,DMOVH1M
709,DISEMENW,2145,DMTAJQE
709,DISEMENW,2299,DMVN5OH
709,DISEMENW,2396,DMWVCF3
709,DISEMENW,2563,DMZA017
709,DISEMENW,2578,DMZEPFJ
710,DISEMUGZ,693,DM8X2EH
711,DISENI5X,1210,DMGEMB7
712,DISENR62,354,DM4LT8A
713,DISEO8Y0,2010,DMRHGI9
713,DISEO8Y0,2235,DMUM7HZ
714,DISEOA7S,1956,DMQVRZH
715,DISEP2HK,1730,DMNOSWU
715,DISEP2HK,2334,DMW51AX
716,DISEPYEA,143,DM1TJ8F
716,DISEPYEA,995,DMDBX5F
716,DISEPYEA,2500,DMYGHX5
717,DISEQX10,1622,DMM3950
717,DISEQX10,2092,DMSM2KE
718,DISERLZB,607,DM7OKQV
718,DISERLZB,954,DMCUT21
718,DISERLZB,1919,DMQ8JIK
720,DISESTHB,1513,DMKECZD
720,DISESTHB,2475,DMXZRW0
722,DISEUB5R,76,DM0VQN3
722,DISEUB5R,218,DM2NLS9
722,DISEUB5R,356,DM4M1SG
722,DISEUB5R,1413,DMIZ6W2
722,DISEUB5R,1468,DMJUNY5
722,DISEUB5R,2060,DMS60RB
722,DISEUB5R,2084,DMSIMD8
723,DISEUIQP,525,DM6Q7U4
723,DISEUIQP,548,DM70BU5
724,DISEWP9B,324,DM48K0X
724,DISEWP9B,401,DM58WKG
724,DISEWP9B,466,DM5ZVLB
724,DISEWP9B,525,DM6Q7U4
724,DISEWP9B,548,DM70BU5
724,DISEWP9B,851,DMBD4K3
724,DISEWP9B,933,DMCMETN
724,DISEWP9B,1258,DMGW1ID
724,DISEWP9B,1627,DMM4QOJ
724,DISEWP9B,1727,DMNO38U
724,DISEWP9B,1798,DMOLNHF
724,DISEWP9B,2331,DMW34B1
724,DISEWP9B,2359,DMWF5R4
725,DISEXL4F,1347,DMI4EL5
725,DISEXL4F,1504,DMKB79O
726,DISEXWC3,467,DM602WT
726,DISEXWC3,659,DM8I94Y
726,DISEXWC3,1265,DMH0QKA
726,DISEXWC3,2019,DMRKE63
727,DISF0NF1,199,DM2CZFA
728,DISF190Y,61,DM0PMGJ
728,DISF190Y,95,DM15HAT
728,DISF190Y,287,DM3O8QY
728,DISF190Y,459,DM5WFNP
728,DISF190Y,463,DM5XPIJ
728,DISF190Y,687,DM8V75C
728,DISF190Y,693,DM8X2EH
728,DISF190Y,801,DMANBZI
728,DISF190Y,1003,DMDI269
728,DISF190Y,1150,DMFN07X
728,DISF190Y,1216,DMGIZF5
728,DISF190Y,1219,DMGL19D
728,DISF190Y,1258,DMGW1ID
728,DISF190Y,1482,DMK0O7U
728,DISF190Y,1498,DMK7IWL
728,DISF190Y,1678,DMMVNZ0
728,DISF190Y,1961,DMQXLD2
728,DISF190Y,2115,DMSVRD2
728,DISF190Y,2280,DMV7YFT
728,DISF190Y,2390,DMWTAOI
728,DISF190Y,2432,DMXCQ5T
728,DISF190Y,2598,DMZMSPF
729,DISF2JE0,42,DM0IO13
729,DISF2JE0,66,DM0QZBN
729,DISF2JE0,177,DM250F6
729,DISF2JE0,195,DM2C2OO
729,DISF2JE0,387,DM50PMY
729,DISF2JE0,414,DM5FLTY
729,DISF2JE0,591,DM7HUNW
729,DISF2JE0,656,DM8HDOL
729,DISF2JE0,819,DMAWJIN
729,DISF2JE0,905,DMC5S1Z
729,DISF2JE0,1013,DMDKF3M
729,DISF2JE0,1090,DMEWUPF
729,DISF2JE0,1165,DMFWKG1
729,DISF2JE0,1253,DMGU74E
729,DISF2JE0,1283,DMHA18P
729,DISF2JE0,1309,DMHO0AR
729,DISF2JE0,1408,DMIXC7G
729,DISF2JE0,1638,DMMC45B
729,DISF2JE0,1944,DMQRN2Q
729,DISF2JE0,2462,DMXQS7K
729,DISF2JE0,2482,DMY2KX9
730,DISF3BXT,55,DM0N85H
730,DISF3BXT,1184,DMG2YBD
731,DISF3CSV,30,DM0DQM5
732,DISF44L6,2152,DMTGBAX
732,DISF44L6,2308,DMVPZBE
732,DISF44L6,2312,DMVRLT7
732,DISF44L6,2469,DMXYJ9C
733,DISF45DN,28,DM0D9YJ
733,DISF45DN,579,DM7DSYP
733,DISF45DN,1468,DMJUNY5
733,DISF45DN,1473,DMJXDGC
733,DISF45DN,1637,DMMC345
733,DISF45DN,2238,DMUNSWV
733,DISF45DN,2394,DMWV2AG
733,DISF45DN,2486,DMY60I8
734,DISF7HVM,701,DM8ZHP1
734,DISF7HVM,1062,DMECBWN
734,DISF7HVM,1525,DMKJ485
735,DISF8S70,388,DM51FY6
735,DISF8S70,407,DM5D6WZ
735,DISF8S70,511,DM6JQ2I
735,DISF8S70,899,DMC1NBW
735,DISF8S70,992,DMD9WSC
735,DISF8S70,1082,DMEO794
735,DISF8S70,1190,DMG629M
735,DISF8S70,1411,DMIYG7Z
735,DISF8S70,1635,DMMAWLU
735,DISF8S70,1810,DMORPBA
736,DISF94A2,595,DM7ICNU
